# op_idx  op_name                          input_shapes -> output_shapes
 299  DEQUANTIZE                      in=[]  -> out=['288']  consts=['288']
 300  DEPTHWISE_CONV_2D               in=['1x2x2x288', '1x3x3x288', '288']  -> out=['1x2x2x288']  consts=[]
 301  DEQUANTIZE                      in=[]  -> out=['288']  consts=['288']
 302  DEQUANTIZE                      in=[]  -> out=['288x1x1x288']  consts=['288x1x1x288']
 303  CONV_2D                         in=['1x2x2x288', '288x1x1x288', '288']  -> out=['1x2x2x288']  consts=[]
 304  ADD                             in=['1x2x2x288', '1x2x2x288']  -> out=['1x2x2x288']  consts=[]
 305  DEQUANTIZE                      in=[]  -> out=['288']  consts=['288']
 306  DEQUANTIZE                      in=[]  -> out=['1x3x3x288']  consts=['1x3x3x288']
 307  DEPTHWISE_CONV_2D               in=['1x2x2x288', '1x3x3x288', '288']  -> out=['1x2x2x288']  consts=[]
 308  DEQUANTIZE                      in=[]  -> out=['288']  consts=['288']
 309  DEQUANTIZE                      in=[]  -> out=['288x1x1x288']  consts=['288x1x1x288']
 310  CONV_2D                         in=['1x2x2x288', '288x1x1x288', '288']  -> out=['1x2x2x288']  consts=[]
 311  ADD                             in=['1x2x2x288', '1x2x2x288']  -> out=['1x2x2x288']  consts=[]
 312  DEQUANTIZE                      in=[]  -> out=['1x3x3x288']  consts=['1x3x3x288']
 313  DEQUANTIZE                      in=[]  -> out=['288']  consts=['288']
 314  DEPTHWISE_CONV_2D               in=['1x2x2x288', '1x3x3x288', '288']  -> out=['1x2x2x288']  consts=[]
 315  DEQUANTIZE                      in=[]  -> out=['288x1x1x288']  consts=['288x1x1x288']
 316  DEQUANTIZE                      in=[]  -> out=['288']  consts=['288']
 317  CONV_2D                         in=['1x2x2x288', '288x1x1x288', '288']  -> out=['1x2x2x288']  consts=[]
 318  ADD                             in=['1x2x2x288', '1x2x2x288']  -> out=['1x2x2x288']  consts=[]
 319  DEQUANTIZE                      in=[]  -> out=['195']  consts=['195']
 320  DEQUANTIZE                      in=[]  -> out=['195x2x2x288']  consts=['195x2x2x288']
 321  CONV_2D                         in=['1x2x2x288', '195x2x2x288', '195']  -> out=['1x1x1x195']  consts=[]
 322  RESHAPE                         in=['1x1x1x195']  -> out=['1x195']  consts=['2']
 323  DEQUANTIZE                      in=[]  -> out=['117x2x2x288']  consts=['117x2x2x288']
 324  DEQUANTIZE                      in=[]  -> out=['117']  consts=['117']
 325  CONV_2D                         in=['1x2x2x288', '117x2x2x288', '117']  -> out=['1x1x1x117']  consts=[]
 326  RESHAPE                         in=['1x1x1x117']  -> out=['1x117']  consts=['2']
 327  DEQUANTIZE                      in=[]  -> out=['1']  consts=['1']
 328  DEQUANTIZE                      in=[]  -> out=['1x2x2x288']  consts=['1x2x2x288']
 329  CONV_2D                         in=['1x2x2x288', '1x2x2x288', '1']  -> out=['1x1x1x1']  consts=[]
 330  LOGISTIC                        in=['1x1x1x1']  -> out=['1x1x1x1']  consts=[]
 331  RESHAPE                         in=['1x1x1x1']  -> out=['1x1']  consts=['2']
